gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237662305650999364,1,-2.960673,-6.135031,36.627529,0.000000,8.015032,36.627529,86.688104,1,0,0,468.416200,9320.000000,1524.934790,76.642077,0.378271,1.198033,1594.348937,[0 0.5 1]
1237662305650999364,2,7.014813,-12.261240,78.413811,0.000000,1.976090,78.413811,120.476793,0,0,0,198.065189,3288.000000,247.846802,14.929995,0.245092,1.224680,587.621719,[0 1 0]
1237662305650999364,3,5.471932,-23.496901,71.853074,0.000000,0.963998,71.853074,109.258813,0,0,0,93.819386,1094.000000,38.460482,3.298299,0.196516,1.107106,79.573920,[0.5 0 1]
1237662305650999364,4,6.800176,-23.343884,102.008828,0.000000,0.395619,102.008828,121.001033,0,0,0,47.929996,448.000000,19.606104,2.097590,0.186869,1.221887,370.483799,[1 0 1]
1237662305650999364,5,9.094652,-8.261745,75.494770,0.000000,0.476933,75.494770,80.908204,0,0,0,37.672959,99.000000,1.385902,0.527384,0.286678,1.024557,8.229393,[1 1 0]
1237662305650999364,6,9.296438,-9.843696,111.182270,0.000000,0.247779,111.182270,116.066627,0,0,0,28.570014,308.000000,18.381327,1.705048,0.130747,1.414398,259.163553,[1 0.5 0]
1237662305650999364,7,7.497979,-32.790417,118.481818,0.000000,0.169518,118.481818,132.153795,0,0,0,25.245189,141.000000,7.874336,1.409852,0.210578,1.108784,62.612513,[0 1 0.5]
1237662305650999364,8,11.485483,-19.560126,107.912010,0.000000,0.119701,107.912010,112.600467,0,0,0,14.003927,40.000000,0.403997,0.141439,0.151052,1.000052,0.000003,[0 0 1]
1237662305650999364,9,11.760707,3.146878,57.990784,0.000000,0.198333,57.361884,57.990784,0,0,0,11.456256,37.000000,1.570324,0.486217,0.465795,1.200663,182.069112,[0 1 1]
1237662305650999364,10,9.793178,-7.692956,55.368872,0.000000,0.154866,55.368872,56.539351,0,0,0,8.743766,31.000000,2.050023,0.578223,0.397634,1.016803,13.157935,[0.5 1 0]
1237662305650999364,11,9.346591,2.310992,119.554601,0.000000,0.058840,119.271048,119.554601,0,0,0,7.031969,25.000000,0.301576,0.084827,0.090886,1.193842,7.980887,[1 0 0]
